epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1843,22474.2,0.28545,0.18085,0.7732,0.90283,0.73936,0.84884,0.75325,0.40963,0.33026,0.82767,0.0039214,0.0039214,0.0039214
1844,22486.4,0.29287,0.18228,0.77445,0.89619,0.74399,0.84912,0.75311,0.40982,0.33055,0.82773,0.0039181,0.0039181,0.0039181
1845,22498.6,0.28687,0.17935,0.77401,0.9036,0.73971,0.84911,0.75304,0.40977,0.33017,0.82768,0.0039148,0.0039148,0.0039148
1846,22510.8,0.28796,0.18176,0.77717,0.89672,0.74403,0.84915,0.75299,0.40971,0.32993,0.82767,0.0039115,0.0039115,0.0039115
1847,22523.1,0.30425,0.18601,0.77604,0.89605,0.74345,0.8488,0.75293,0.40985,0.33033,0.82763,0.0039082,0.0039082,0.0039082
1848,22535.2,0.2883,0.18196,0.77383,0.89688,0.74374,0.84913,0.75344,0.4101,0.33076,0.82775,0.0039049,0.0039049,0.0039049
1849,22547.4,0.28325,0.1782,0.77383,0.89686,0.74381,0.84917,0.75314,0.40969,0.33034,0.82763,0.0039016,0.0039016,0.0039016
1850,22559.6,0.28937,0.18119,0.77465,0.89652,0.74381,0.8492,0.75326,0.40978,0.33022,0.82772,0.0038983,0.0038983,0.0038983
1851,22571.8,0.28675,0.17877,0.77544,0.89633,0.74381,0.84914,0.75323,0.41004,0.33083,0.82779,0.003895,0.003895,0.003895
1852,22584.1,0.29055,0.1789,0.77471,0.89552,0.74516,0.84945,0.75319,0.40979,0.33005,0.82767,0.0038917,0.0038917,0.0038917
1853,22596.3,0.27442,0.17631,0.77241,0.89599,0.74345,0.84874,0.7529,0.41002,0.33062,0.82769,0.0038884,0.0038884,0.0038884
1854,22608.4,0.27758,0.17576,0.77386,0.89536,0.74327,0.84858,0.75275,0.40987,0.33088,0.82768,0.0038851,0.0038851,0.0038851
1855,22620.7,0.28765,0.17925,0.77519,0.89501,0.74419,0.84901,0.75295,0.41005,0.33091,0.82768,0.0038818,0.0038818,0.0038818
1856,22633,0.28586,0.17936,0.77342,0.89439,0.74386,0.84878,0.75272,0.41012,0.33084,0.82768,0.0038785,0.0038785,0.0038785
1857,22645.3,0.28395,0.17699,0.77314,0.89544,0.74459,0.84926,0.75292,0.41024,0.33084,0.82768,0.0038752,0.0038752,0.0038752
1858,22657.5,0.28198,0.17661,0.77289,0.89484,0.74435,0.84932,0.75289,0.41024,0.33095,0.82767,0.0038719,0.0038719,0.0038719
1859,22669.7,0.28388,0.17745,0.774,0.89501,0.74452,0.84918,0.75268,0.40994,0.33092,0.82761,0.0038686,0.0038686,0.0038686
1860,22681.9,0.28619,0.17994,0.77624,0.89585,0.74363,0.84909,0.75251,0.40998,0.33067,0.82758,0.0038653,0.0038653,0.0038653
1861,22694.2,0.28558,0.17815,0.77409,0.89463,0.74434,0.84904,0.75275,0.41012,0.33096,0.82763,0.003862,0.003862,0.003862
1862,22706.5,0.28271,0.17705,0.77297,0.89405,0.74434,0.84864,0.75296,0.40997,0.33055,0.82755,0.0038587,0.0038587,0.0038587
1863,22718.8,0.3009,0.18481,0.77521,0.89604,0.74417,0.84896,0.75295,0.41002,0.33039,0.82758,0.0038554,0.0038554,0.0038554
1864,22731,0.29136,0.18101,0.77377,0.89587,0.74434,0.84923,0.75312,0.40986,0.33035,0.82753,0.0038521,0.0038521,0.0038521
1865,22743.3,0.27992,0.17587,0.77254,0.895,0.74381,0.84883,0.75281,0.41003,0.33041,0.82761,0.0038488,0.0038488,0.0038488
1866,22755.5,0.29289,0.18096,0.77643,0.89539,0.74413,0.84913,0.75297,0.41005,0.33068,0.82747,0.0038455,0.0038455,0.0038455
1867,22767.8,0.28027,0.1776,0.77369,0.8949,0.74363,0.84855,0.75252,0.41001,0.33103,0.82753,0.0038422,0.0038422,0.0038422
1868,22780.1,0.2863,0.1783,0.77307,0.89512,0.74381,0.84879,0.75288,0.41028,0.33098,0.8276,0.0038389,0.0038389,0.0038389
1869,22792.4,0.29246,0.17999,0.77202,0.89471,0.74381,0.84849,0.75256,0.41041,0.33116,0.82762,0.0038356,0.0038356,0.0038356
1870,22804.6,0.2846,0.17916,0.77472,0.89524,0.74399,0.84887,0.75298,0.41032,0.33131,0.82747,0.0038323,0.0038323,0.0038323
1871,22816.8,0.27895,0.17743,0.77395,0.89535,0.74434,0.84904,0.75263,0.41048,0.33135,0.82755,0.003829,0.003829,0.003829
1872,22829,0.27699,0.17638,0.77494,0.89574,0.74434,0.84917,0.75286,0.41054,0.33152,0.82753,0.0038257,0.0038257,0.0038257
1873,22841.1,0.28405,0.18069,0.77512,0.89596,0.74452,0.84925,0.75291,0.41046,0.33082,0.82749,0.0038224,0.0038224,0.0038224
1874,22853.4,0.2942,0.18179,0.77406,0.89621,0.74452,0.84935,0.75309,0.41049,0.33117,0.82743,0.0038191,0.0038191,0.0038191
1875,22865.7,0.28301,0.17611,0.77442,0.89584,0.74452,0.84936,0.75297,0.41046,0.33101,0.82743,0.0038158,0.0038158,0.0038158
1876,22877.9,0.29744,0.1853,0.77572,0.89615,0.7447,0.84934,0.75306,0.41035,0.33112,0.82732,0.0038125,0.0038125,0.0038125
1877,22890.1,0.27839,0.17628,0.77333,0.89596,0.7447,0.84954,0.75292,0.41026,0.33102,0.82726,0.0038092,0.0038092,0.0038092
1878,22902.3,0.28428,0.17726,0.77241,0.89659,0.74488,0.8497,0.75336,0.41036,0.33123,0.82726,0.0038059,0.0038059,0.0038059
1879,22914.6,0.28426,0.18026,0.77305,0.89628,0.74452,0.84921,0.75313,0.41062,0.3312,0.82728,0.0038026,0.0038026,0.0038026
1880,22926.8,0.28602,0.18037,0.77406,0.89646,0.74503,0.84962,0.75337,0.41057,0.33123,0.82721,0.0037993,0.0037993,0.0037993
1881,22938.9,0.28085,0.17621,0.77341,0.89602,0.7447,0.84921,0.75321,0.41046,0.33159,0.82716,0.003796,0.003796,0.003796
1882,22951.1,0.27329,0.17179,0.77298,0.89619,0.74438,0.84964,0.75298,0.4109,0.33157,0.82725,0.0037927,0.0037927,0.0037927
1883,22963.3,0.27212,0.17228,0.77192,0.89666,0.74488,0.84944,0.7529,0.41083,0.33135,0.82717,0.0037894,0.0037894,0.0037894
1884,22975.5,0.28018,0.17518,0.77367,0.896,0.74488,0.84924,0.75317,0.41066,0.33135,0.82711,0.0037861,0.0037861,0.0037861
1885,22987.6,0.28118,0.17799,0.77533,0.89676,0.74541,0.84939,0.75329,0.41059,0.33164,0.82714,0.0037828,0.0037828,0.0037828
1886,22999.8,0.29239,0.18246,0.77342,0.89664,0.7449,0.84929,0.75311,0.41089,0.3316,0.82722,0.0037795,0.0037795,0.0037795
1887,23012,0.29385,0.17952,0.77362,0.89667,0.74452,0.849,0.75292,0.41096,0.33179,0.82716,0.0037762,0.0037762,0.0037762
1888,23024.2,0.28847,0.18176,0.77399,0.89709,0.74387,0.84902,0.753,0.41072,0.33182,0.82696,0.0037729,0.0037729,0.0037729
1889,23036.4,0.28324,0.1799,0.77396,0.89818,0.74336,0.84909,0.75265,0.41091,0.33192,0.82702,0.0037696,0.0037696,0.0037696
1890,23048.5,0.27812,0.17595,0.77344,0.89821,0.74327,0.84903,0.75266,0.41087,0.33194,0.82701,0.0037663,0.0037663,0.0037663
1891,23060.6,0.28333,0.17565,0.77375,0.8964,0.74434,0.84909,0.75264,0.41103,0.33209,0.82708,0.003763,0.003763,0.003763
1892,23072.9,0.28208,0.17805,0.77603,0.89765,0.74381,0.84913,0.75285,0.41104,0.33217,0.82712,0.0037597,0.0037597,0.0037597
1893,23085.1,0.28094,0.17602,0.77305,0.89633,0.74363,0.84865,0.75272,0.41092,0.33216,0.82709,0.0037564,0.0037564,0.0037564
1894,23097.4,0.29198,0.18068,0.77648,0.89644,0.7431,0.84897,0.75297,0.41065,0.3328,0.82707,0.0037531,0.0037531,0.0037531
1895,23109.6,0.27812,0.17622,0.77441,0.8964,0.74302,0.84889,0.75267,0.41121,0.33275,0.82706,0.0037498,0.0037498,0.0037498
1896,23121.8,0.292,0.18125,0.77424,0.89641,0.74292,0.84906,0.75283,0.41088,0.3327,0.82703,0.0037465,0.0037465,0.0037465
1897,23133.9,0.27601,0.17591,0.77285,0.89802,0.74205,0.84904,0.75281,0.41107,0.333,0.82711,0.0037432,0.0037432,0.0037432
1898,23146.2,0.28591,0.17924,0.77483,0.89817,0.74171,0.84882,0.75285,0.41108,0.33285,0.82717,0.0037399,0.0037399,0.0037399
1899,23158.4,0.28022,0.17468,0.77197,0.89678,0.74295,0.84917,0.7528,0.41113,0.33288,0.82715,0.0037366,0.0037366,0.0037366
1900,23170.5,0.27672,0.17436,0.77401,0.89706,0.74292,0.84909,0.75322,0.41114,0.33294,0.82712,0.0037333,0.0037333,0.0037333
1901,23182.7,0.27835,0.17686,0.77289,0.89748,0.74327,0.84934,0.75309,0.41124,0.33315,0.82711,0.00373,0.00373,0.00373
1902,23194.9,0.27517,0.17732,0.77184,0.89742,0.74327,0.84939,0.75333,0.41119,0.33326,0.82716,0.0037267,0.0037267,0.0037267
1903,23207,0.27821,0.17581,0.77248,0.89783,0.74369,0.84954,0.75305,0.41119,0.33343,0.82704,0.0037234,0.0037234,0.0037234
1904,23219.2,0.27838,0.175,0.77198,0.89751,0.74327,0.84925,0.75283,0.41117,0.33389,0.82706,0.0037201,0.0037201,0.0037201
1905,23231.5,0.27411,0.17434,0.77355,0.89824,0.74381,0.84952,0.7528,0.41121,0.3336,0.82704,0.0037168,0.0037168,0.0037168
1906,23243.8,0.28191,0.17649,0.7736,0.89742,0.74348,0.84919,0.75304,0.41129,0.33364,0.82707,0.0037135,0.0037135,0.0037135
1907,23256.1,0.28677,0.17848,0.77341,0.89765,0.74327,0.84918,0.75285,0.41119,0.33377,0.8269,0.0037102,0.0037102,0.0037102
1908,23268.2,0.29158,0.17978,0.77545,0.89751,0.74345,0.84937,0.75307,0.41113,0.3337,0.82692,0.0037069,0.0037069,0.0037069
1909,23280.3,0.27765,0.17493,0.77291,0.89784,0.74399,0.84964,0.75323,0.41109,0.3341,0.82692,0.0037036,0.0037036,0.0037036
1910,23292.4,0.27888,0.17539,0.77429,0.89739,0.74363,0.84941,0.75307,0.41107,0.3339,0.82691,0.0037003,0.0037003,0.0037003
1911,23304.7,0.28032,0.17618,0.77305,0.89735,0.74363,0.8493,0.75299,0.41125,0.33426,0.82696,0.003697,0.003697,0.003697
1912,23316.9,0.28875,0.18205,0.77372,0.89824,0.74434,0.85006,0.75354,0.41097,0.33424,0.82688,0.0036937,0.0036937,0.0036937
1913,23329.1,0.27812,0.17439,0.77287,0.89719,0.74363,0.84941,0.75361,0.41105,0.33419,0.8269,0.0036904,0.0036904,0.0036904
1914,23341.5,0.28404,0.17558,0.77298,0.89754,0.74363,0.84947,0.75371,0.41125,0.33436,0.82698,0.0036871,0.0036871,0.0036871
1915,23353.8,0.27374,0.17415,0.77363,0.89747,0.74363,0.8494,0.7535,0.41122,0.33452,0.82689,0.0036838,0.0036838,0.0036838
1916,23366,0.27848,0.17629,0.77151,0.89744,0.74363,0.84946,0.75361,0.41137,0.33454,0.82697,0.0036805,0.0036805,0.0036805
1917,23378.3,0.27032,0.17106,0.77279,0.89723,0.74345,0.84939,0.75356,0.41136,0.33464,0.82691,0.0036772,0.0036772,0.0036772
1918,23390.3,0.28153,0.17989,0.77301,0.89742,0.74345,0.84942,0.75354,0.41113,0.33449,0.82683,0.0036739,0.0036739,0.0036739
1919,23402.4,0.27539,0.1748,0.77168,0.897,0.7431,0.84926,0.75318,0.41118,0.33487,0.82681,0.0036706,0.0036706,0.0036706
1920,23414.6,0.27566,0.1733,0.77319,0.89678,0.74345,0.8494,0.7532,0.4111,0.33477,0.82674,0.0036673,0.0036673,0.0036673
1921,23426.8,0.27798,0.17505,0.77351,0.89603,0.74312,0.84919,0.75327,0.41127,0.33491,0.82689,0.003664,0.003664,0.003664
1922,23439.1,0.28007,0.17321,0.77251,0.89646,0.74349,0.84944,0.75356,0.41131,0.3349,0.82683,0.0036607,0.0036607,0.0036607
1923,23451.3,0.27561,0.17426,0.77342,0.89673,0.74345,0.84933,0.75344,0.41123,0.33447,0.82683,0.0036574,0.0036574,0.0036574
1924,23463.5,0.27356,0.17217,0.77117,0.8963,0.7431,0.84927,0.75334,0.41115,0.33441,0.82679,0.0036541,0.0036541,0.0036541
1925,23475.7,0.27978,0.17471,0.77291,0.89675,0.74363,0.84956,0.75365,0.41139,0.33466,0.82689,0.0036508,0.0036508,0.0036508
1926,23487.9,0.27842,0.17476,0.77238,0.8967,0.74327,0.84945,0.75352,0.41131,0.33509,0.82692,0.0036475,0.0036475,0.0036475
1927,23500.2,0.28012,0.17524,0.77221,0.89651,0.74327,0.84942,0.75329,0.41134,0.33497,0.82688,0.0036442,0.0036442,0.0036442
1928,23512.4,0.28262,0.17739,0.77277,0.89726,0.74345,0.84942,0.7535,0.41132,0.33504,0.82685,0.0036409,0.0036409,0.0036409
1929,23524.6,0.28132,0.17479,0.77212,0.89719,0.74345,0.84966,0.75361,0.41128,0.33512,0.82679,0.0036376,0.0036376,0.0036376
1930,23536.7,0.27877,0.17679,0.77301,0.89692,0.74345,0.84944,0.75351,0.41121,0.3349,0.82674,0.0036343,0.0036343,0.0036343
1931,23549,0.27087,0.17147,0.77126,0.89723,0.74345,0.84949,0.75373,0.41111,0.33513,0.82669,0.003631,0.003631,0.003631
1932,23561.3,0.26572,0.17074,0.77453,0.89685,0.74345,0.84948,0.75373,0.41131,0.33537,0.82682,0.0036277,0.0036277,0.0036277
1933,23573.5,0.27362,0.17371,0.77362,0.89684,0.74344,0.84948,0.75386,0.41122,0.33541,0.82682,0.0036244,0.0036244,0.0036244
1934,23596.4,0.27635,0.17343,0.77342,0.89661,0.74316,0.84929,0.75374,0.41134,0.33533,0.82684,0.0036211,0.0036211,0.0036211
1935,23608.6,0.27637,0.17282,0.77319,0.89683,0.74327,0.84941,0.75371,0.41151,0.33522,0.82686,0.0036178,0.0036178,0.0036178
1936,23620.8,0.27788,0.17278,0.77305,0.89669,0.7431,0.84938,0.75378,0.41121,0.33571,0.82679,0.0036145,0.0036145,0.0036145
1937,23633,0.27669,0.17064,0.77147,0.8972,0.74327,0.84937,0.75355,0.41158,0.33596,0.82687,0.0036112,0.0036112,0.0036112
1938,23645.1,0.2832,0.17645,0.77293,0.89697,0.74345,0.84968,0.75379,0.41154,0.33593,0.82683,0.0036079,0.0036079,0.0036079
1939,23657.3,0.27931,0.17405,0.77282,0.89699,0.7431,0.84919,0.75348,0.41178,0.33632,0.82697,0.0036046,0.0036046,0.0036046
1940,23669.3,0.28434,0.17616,0.77339,0.89657,0.74285,0.84911,0.75359,0.41167,0.33601,0.82689,0.0036013,0.0036013,0.0036013
1941,23681.4,0.27902,0.17603,0.7745,0.89649,0.74274,0.84917,0.75358,0.41189,0.33605,0.82688,0.003598,0.003598,0.003598
1942,23693.6,0.27352,0.17303,0.77397,0.89668,0.74274,0.84918,0.75348,0.41193,0.33657,0.82694,0.0035947,0.0035947,0.0035947
1943,23705.7,0.28058,0.17533,0.77373,0.89615,0.74292,0.84921,0.75374,0.41181,0.33626,0.82691,0.0035914,0.0035914,0.0035914
1944,23717.9,0.28226,0.17609,0.77326,0.89605,0.74328,0.84926,0.75356,0.4121,0.33651,0.82688,0.0035881,0.0035881,0.0035881
1945,23730.1,0.27998,0.1741,0.77361,0.89663,0.74292,0.84938,0.75339,0.41207,0.33625,0.82684,0.0035848,0.0035848,0.0035848
1946,23742.3,0.2835,0.17919,0.77477,0.89724,0.74274,0.8493,0.75329,0.41214,0.33648,0.8269,0.0035815,0.0035815,0.0035815
1947,23754.4,0.27306,0.17385,0.77348,0.8971,0.74242,0.84918,0.75321,0.41207,0.33617,0.8269,0.0035782,0.0035782,0.0035782
1948,23766.6,0.2769,0.17143,0.77183,0.89639,0.74203,0.84887,0.75334,0.4123,0.33615,0.82689,0.0035749,0.0035749,0.0035749
1949,23778.7,0.28142,0.17385,0.77306,0.89719,0.74221,0.84894,0.75345,0.41257,0.33668,0.82691,0.0035716,0.0035716,0.0035716
1950,23790.8,0.28121,0.17646,0.77185,0.89734,0.74238,0.84903,0.75348,0.4126,0.33654,0.82687,0.0035683,0.0035683,0.0035683
1951,23802.9,0.27422,0.17234,0.77295,0.89592,0.74223,0.84887,0.75362,0.41245,0.33624,0.82686,0.003565,0.003565,0.003565
1952,23815.1,0.2701,0.1703,0.77292,0.89606,0.74238,0.84881,0.75352,0.41223,0.3365,0.82683,0.0035617,0.0035617,0.0035617
1953,23827.1,0.27405,0.17339,0.77195,0.89656,0.74275,0.84883,0.75333,0.41254,0.33651,0.82699,0.0035584,0.0035584,0.0035584
1954,23839.3,0.28472,0.17688,0.77456,0.89582,0.74203,0.84842,0.75318,0.41246,0.33626,0.82693,0.0035551,0.0035551,0.0035551
1955,23851.3,0.27067,0.17281,0.77265,0.89564,0.74158,0.84831,0.75279,0.4123,0.33638,0.82693,0.0035518,0.0035518,0.0035518
1956,23863.5,0.27819,0.17379,0.77357,0.89594,0.74167,0.84853,0.75304,0.41235,0.3365,0.82679,0.0035485,0.0035485,0.0035485
1957,23875.7,0.29057,0.17797,0.77265,0.89606,0.74183,0.8484,0.75298,0.41235,0.33679,0.82683,0.0035452,0.0035452,0.0035452
1958,23887.8,0.27476,0.17384,0.77423,0.89624,0.74172,0.84834,0.75314,0.4121,0.33631,0.82677,0.0035419,0.0035419,0.0035419
1959,23899.9,0.27327,0.17475,0.77165,0.89605,0.74174,0.84855,0.75319,0.41214,0.33696,0.82677,0.0035386,0.0035386,0.0035386
1960,23912.1,0.2797,0.17511,0.77124,0.89587,0.74183,0.84841,0.75329,0.41202,0.3367,0.82673,0.0035353,0.0035353,0.0035353
1961,23924.3,0.2769,0.1719,0.77283,0.89588,0.7419,0.84864,0.75304,0.41209,0.33732,0.82674,0.003532,0.003532,0.003532
1962,23936.5,0.28308,0.1755,0.77331,0.89627,0.74185,0.84844,0.75312,0.41215,0.33687,0.82672,0.0035287,0.0035287,0.0035287
1963,23948.5,0.27976,0.17238,0.77495,0.89572,0.74185,0.84862,0.7533,0.41209,0.33691,0.82674,0.0035254,0.0035254,0.0035254
1964,23960.6,0.27891,0.175,0.77592,0.89654,0.74203,0.84841,0.75288,0.41232,0.33697,0.82678,0.0035221,0.0035221,0.0035221
1965,23972.7,0.27809,0.17692,0.77371,0.89616,0.74185,0.84849,0.7528,0.41245,0.33704,0.82684,0.0035188,0.0035188,0.0035188
1966,23984.8,0.28556,0.17936,0.77371,0.89627,0.74196,0.84854,0.75309,0.41243,0.33724,0.82682,0.0035155,0.0035155,0.0035155
1967,23996.8,0.27659,0.17442,0.77304,0.89625,0.74178,0.84838,0.7528,0.41239,0.33758,0.82681,0.0035122,0.0035122,0.0035122
1968,24009,0.28338,0.17819,0.77389,0.89636,0.74185,0.84833,0.75278,0.41235,0.33734,0.82681,0.0035089,0.0035089,0.0035089
1969,24021,0.27591,0.17365,0.77267,0.89633,0.74203,0.84847,0.75295,0.41224,0.33767,0.82679,0.0035056,0.0035056,0.0035056
1970,24033.2,0.29058,0.17845,0.7742,0.8963,0.74203,0.84845,0.75273,0.4123,0.33762,0.82676,0.0035023,0.0035023,0.0035023
1971,24045.4,0.27909,0.17456,0.77336,0.89627,0.74199,0.84841,0.75299,0.41239,0.33735,0.82674,0.003499,0.003499,0.003499
1972,24057.6,0.28232,0.17634,0.77435,0.89639,0.74203,0.84852,0.75297,0.41261,0.33763,0.82678,0.0034957,0.0034957,0.0034957
1973,24069.7,0.27866,0.17482,0.77573,0.89757,0.74221,0.84878,0.75284,0.41247,0.33799,0.82676,0.0034924,0.0034924,0.0034924
1974,24081.9,0.27753,0.17355,0.77478,0.89694,0.74238,0.84879,0.75295,0.4122,0.33757,0.82663,0.0034891,0.0034891,0.0034891
1975,24094,0.27951,0.17447,0.77255,0.8973,0.74251,0.84887,0.75271,0.41223,0.33758,0.82666,0.0034858,0.0034858,0.0034858
1976,24106.2,0.29047,0.17765,0.77292,0.89627,0.74193,0.84862,0.75276,0.41237,0.33807,0.82662,0.0034825,0.0034825,0.0034825
1977,24118.4,0.28304,0.17593,0.77201,0.89668,0.74214,0.84891,0.75305,0.41259,0.33818,0.82669,0.0034792,0.0034792,0.0034792
1978,24130.4,0.28063,0.17626,0.77377,0.89735,0.74238,0.8493,0.75295,0.41259,0.3385,0.82669,0.0034759,0.0034759,0.0034759
1979,24142.6,0.27831,0.17412,0.7729,0.89665,0.74196,0.84902,0.75294,0.41266,0.33857,0.82666,0.0034726,0.0034726,0.0034726
1980,24154.7,0.2768,0.17462,0.77222,0.89661,0.74203,0.84907,0.75293,0.41322,0.33871,0.8275,0.0034693,0.0034693,0.0034693
1981,24166.7,0.28158,0.17644,0.77357,0.89683,0.74182,0.84895,0.75277,0.41337,0.33874,0.82752,0.003466,0.003466,0.003466
1982,24178.9,0.28864,0.17873,0.77443,0.89685,0.742,0.84887,0.75298,0.41339,0.33875,0.82751,0.0034627,0.0034627,0.0034627
1983,24191,0.27341,0.17558,0.77316,0.89718,0.74167,0.84887,0.753,0.41362,0.33895,0.8276,0.0034594,0.0034594,0.0034594
1984,24203.2,0.27644,0.17399,0.77285,0.89544,0.74457,0.84955,0.75314,0.41337,0.33801,0.82756,0.0034561,0.0034561,0.0034561
1985,24215.3,0.2714,0.17279,0.77355,0.89647,0.74203,0.84894,0.75294,0.41322,0.33879,0.82705,0.0034528,0.0034528,0.0034528
1986,24227.4,0.28342,0.17464,0.77341,0.89695,0.74167,0.84893,0.75277,0.41359,0.33853,0.82761,0.0034495,0.0034495,0.0034495
1987,24239.4,0.27451,0.17363,0.7731,0.89736,0.74203,0.84903,0.75281,0.41365,0.33897,0.82744,0.0034462,0.0034462,0.0034462
1988,24251.5,0.2754,0.174,0.77265,0.8972,0.74167,0.84857,0.75281,0.41371,0.33875,0.82757,0.0034429,0.0034429,0.0034429
1989,24263.6,0.27093,0.17173,0.77362,0.89677,0.74137,0.84846,0.75266,0.41364,0.33886,0.8275,0.0034396,0.0034396,0.0034396
1990,24275.7,0.28271,0.17532,0.77245,0.89603,0.74157,0.84878,0.75291,0.41357,0.3391,0.82741,0.0034363,0.0034363,0.0034363
1991,24287.9,0.28418,0.1759,0.77317,0.89694,0.74113,0.8485,0.75275,0.41322,0.33919,0.82684,0.003433,0.003433,0.003433
1992,24300,0.28487,0.17545,0.77308,0.89677,0.7413,0.84852,0.75271,0.41315,0.33913,0.82672,0.0034297,0.0034297,0.0034297
1993,24312.1,0.27918,0.17495,0.77315,0.89623,0.74168,0.84864,0.75273,0.41301,0.33943,0.82684,0.0034264,0.0034264,0.0034264
1994,24324.2,0.28303,0.1757,0.77269,0.89639,0.74136,0.84854,0.75293,0.41309,0.33936,0.82665,0.0034231,0.0034231,0.0034231
1995,24336.4,0.27869,0.17434,0.77613,0.89685,0.74195,0.84876,0.75293,0.41324,0.33951,0.82682,0.0034198,0.0034198,0.0034198
1996,24348.4,0.2775,0.17377,0.77206,0.89598,0.74221,0.84884,0.75285,0.41307,0.33962,0.82676,0.0034165,0.0034165,0.0034165
1997,24360.6,0.2836,0.17394,0.77196,0.89602,0.74153,0.84862,0.75295,0.41336,0.34005,0.82678,0.0034132,0.0034132,0.0034132
1998,24372.7,0.28343,0.17269,0.77329,0.89659,0.74146,0.84879,0.75306,0.41332,0.33985,0.82677,0.0034099,0.0034099,0.0034099
1999,24384.8,0.27758,0.17451,0.77256,0.89685,0.74221,0.84905,0.75321,0.41332,0.34021,0.82677,0.0034066,0.0034066,0.0034066
2000,24397,0.27733,0.17548,0.77206,0.89602,0.74185,0.84851,0.7534,0.41374,0.34026,0.82696,0.0034033,0.0034033,0.0034033
2001,24409,0.27209,0.172,0.77221,0.89546,0.74185,0.84857,0.75276,0.41374,0.33999,0.8269,0.0034,0.0034,0.0034
2002,24421.1,0.2763,0.17228,0.77236,0.89652,0.74131,0.84869,0.75333,0.41369,0.34013,0.82674,0.0033967,0.0033967,0.0033967
2003,24433.2,0.2764,0.17151,0.77119,0.89535,0.74114,0.84822,0.75303,0.41412,0.34089,0.82692,0.0033934,0.0033934,0.0033934
2004,24445.4,0.27931,0.1744,0.77291,0.89597,0.74078,0.84836,0.75295,0.41399,0.34065,0.82697,0.0033901,0.0033901,0.0033901
2005,24457.5,0.27993,0.17425,0.77345,0.89572,0.7406,0.84837,0.75306,0.41405,0.34103,0.82701,0.0033868,0.0033868,0.0033868
2006,24469.7,0.27925,0.17511,0.77332,0.89551,0.74054,0.84814,0.75318,0.41411,0.34098,0.82698,0.0033835,0.0033835,0.0033835
2007,24481.8,0.28046,0.17674,0.77198,0.89529,0.7406,0.84805,0.75309,0.41372,0.34082,0.82675,0.0033802,0.0033802,0.0033802
2008,24494,0.27978,0.17689,0.77373,0.89587,0.74035,0.84811,0.75307,0.4142,0.34106,0.82688,0.0033769,0.0033769,0.0033769
2009,24506.1,0.27576,0.17768,0.7734,0.89592,0.74072,0.84833,0.75338,0.41407,0.34131,0.82688,0.0033736,0.0033736,0.0033736
2010,24518.2,0.26863,0.17227,0.77147,0.8955,0.74114,0.84826,0.75302,0.41423,0.34185,0.8268,0.0033703,0.0033703,0.0033703
2011,24530.4,0.2777,0.17489,0.77354,0.89626,0.74037,0.84818,0.75325,0.41441,0.34162,0.82687,0.003367,0.003367,0.003367
2012,24542.4,0.27471,0.17313,0.77194,0.89556,0.74095,0.84829,0.75323,0.4144,0.3417,0.82674,0.0033637,0.0033637,0.0033637
2013,24554.6,0.27254,0.1707,0.77059,0.89644,0.74028,0.84839,0.7536,0.4143,0.342,0.82668,0.0033604,0.0033604,0.0033604
2014,24566.7,0.27637,0.17304,0.77104,0.89603,0.74006,0.84797,0.75342,0.41426,0.34193,0.82659,0.0033571,0.0033571,0.0033571
2015,24578.8,0.27676,0.17416,0.7728,0.89506,0.73971,0.84788,0.75328,0.41454,0.34212,0.82661,0.0033538,0.0033538,0.0033538
2016,24590.8,0.27611,0.17498,0.7738,0.89475,0.7406,0.84801,0.75348,0.41442,0.34245,0.82653,0.0033505,0.0033505,0.0033505
2017,24603,0.27069,0.17287,0.77294,0.89537,0.7394,0.84789,0.75349,0.41437,0.34252,0.82657,0.0033472,0.0033472,0.0033472
2018,24615.1,0.26632,0.17023,0.77368,0.89484,0.74042,0.84781,0.75349,0.41432,0.34242,0.82655,0.0033439,0.0033439,0.0033439
2019,24627.7,0.26619,0.16787,0.77294,0.89463,0.74042,0.84807,0.75333,0.41464,0.34287,0.82665,0.0033406,0.0033406,0.0033406
2020,24640.1,0.27527,0.17105,0.77361,0.89638,0.74096,0.84848,0.75341,0.41426,0.34259,0.8265,0.0033373,0.0033373,0.0033373
2021,24652.2,0.27027,0.17158,0.77452,0.89521,0.74042,0.84813,0.75325,0.4146,0.34291,0.82653,0.003334,0.003334,0.003334
2022,24664.3,0.28104,0.17432,0.7738,0.89361,0.74114,0.84807,0.75321,0.41436,0.34282,0.82645,0.0033307,0.0033307,0.0033307
2023,24676.4,0.27412,0.17276,0.77321,0.89335,0.74114,0.84813,0.75331,0.41441,0.34276,0.82654,0.0033274,0.0033274,0.0033274
2024,24688.6,0.25968,0.16839,0.77212,0.89537,0.74078,0.84833,0.75367,0.41445,0.34288,0.82656,0.0033241,0.0033241,0.0033241
2025,24700.7,0.27044,0.1694,0.77294,0.89536,0.74131,0.84833,0.7534,0.4146,0.34267,0.82662,0.0033208,0.0033208,0.0033208
2026,24713,0.2721,0.17086,0.77196,0.89345,0.74114,0.84792,0.75331,0.41465,0.34294,0.82668,0.0033175,0.0033175,0.0033175
